date,gvi,climate_index,macro_index
2024-04-20,57.092561667637646,55.799127847289576,107.39335488255104
2024-04-21,55.84554165862317,61.86292899704632,110.91006600563698
2024-04-22,50.78333132808473,63.58860361535544,111.45561237550567
2024-04-23,45.59700142609012,62.398504221007194,107.99181656630552
2024-04-24,54.627278361594435,66.51702780660953,112.88953947345419
2024-04-25,50.93475499805713,64.01649036018458,113.46839978873759
2024-04-26,55.42105862864259,65.36151859088805,114.3728796885959
2024-04-27,54.0655085981987,58.30108960816494,111.71985532671523
2024-04-28,63.45059286164593,65.95161089052148,114.28908209630596
2024-04-29,52.30546520444797,69.32340481957766,104.62311911712737
2024-04-30,47.49847644665403,56.04084622017293,109.37804823257778
2024-05-01,54.60918899364527,56.16276186252122,107.79653810573139
2024-05-02,54.74382984095164,66.98666676911192,110.820547488023
2024-05-03,61.46556098094325,59.05447569312341,108.81336585820253
2024-05-04,58.2039915397509,66.73078659269598,110.09360876262701
2024-05-05,55.21377422651604,57.19660729839648,116.30249847659682
2024-05-06,61.727957847050476,66.37933179023645,110.21022641549101
2024-05-07,45.68755817947206,59.453653301464804,112.02369282608701
2024-05-08,48.8500622479907,59.77688213153197,110.1479537687075
2024-05-09,46.994026213544316,65.99632741343792,111.13386106734082
2024-05-10,50.0760464629548,56.04846244959184,110.98624203140184
2024-05-11,44.01276331149059,52.833953596951304,112.37414413081099
2024-05-12,55.93835173818028,54.97675814064471,114.585581487133
2024-05-13,50.64530707812997,59.15912472109002,116.09183270856666
2024-05-14,43.00167537325211,48.744491529293356,112.13800560166028
2024-05-15,45.577623466073575,59.4345255190044,113.03678141089956
2024-05-16,53.393523954462,53.225347361618965,107.87404136522235
2024-05-17,56.37934536735229,61.32854620945721,111.12099556989651
2024-05-18,63.16596353280152,43.286804052952824,114.26297991673493
2024-05-19,68.5006381682319,50.992341283438314,114.09699607413306
2024-05-20,53.33274482573085,46.15843455008065,112.1903890324152
2024-05-21,44.734871571671476,50.12387277592312,114.27070058807213
2024-05-22,37.70267026958072,55.15633356049054,113.13926510918847
2024-05-23,51.92114919429928,52.68369388574105,115.32281566023222
2024-05-24,45.2543011364053,51.97370134629081,112.64439015860913
2024-05-25,47.45405707044943,52.1044667556567,110.76311574681257
2024-05-26,46.085109990874095,53.57627478870062,112.8911130140428
2024-05-27,48.72172521351924,47.1748374631529,103.14466358583265
2024-05-28,55.768474372114696,55.40929286628682,113.13743872580741
2024-05-29,50.11840340964574,54.84534588644203,101.09535362636423
2024-05-30,48.02527313932721,53.11372312610354,106.92148673262844
2024-05-31,42.56163622497887,53.627365866779485,113.49794039987734
2024-06-01,38.52350005530257,51.982703569825624,113.62545159894346
2024-06-02,45.44740830643127,60.33174664959314,108.75527617990811
2024-06-03,47.83389486493652,49.376629512021495,110.15542390299848
2024-06-04,58.553238393256024,47.93246018567379,116.45198774683843
2024-06-05,48.51416770615928,45.35617196536561,110.93637508861953
2024-06-06,53.41367143634292,43.618689738115236,119.16479181588286
2024-06-07,44.30408649952956,42.214198888264775,112.477300187664
2024-06-08,39.97079552084609,43.649589277039226,113.7536594369853
2024-06-09,41.06838882614295,47.39775686647879,117.42612640640233
2024-06-10,42.28445903400444,49.08088372896206,113.0139969016758
2024-06-11,59.181516598118435,47.32413533926217,109.65875492054087
2024-06-12,41.25548020216932,42.90063430830796,112.38093375165298
2024-06-13,50.986119891404314,50.890088636661275,112.64707008181234
2024-06-14,40.30735181226282,49.74815426726787,108.70291949958056
2024-06-15,51.08249295250671,44.91594460484376,112.07234547053177
2024-06-16,47.56937485311648,42.1139706339626,110.6554168117504
2024-06-17,44.08499486639004,47.78642561173934,115.69667111146998
2024-06-18,44.54400453973378,45.65135708033406,113.06849073972442
2024-06-19,40.6222808379415,37.139623081043865,112.15677691022093
2024-06-20,46.98860339403065,43.71079358384285,112.72657843973462
2024-06-21,41.34223468038956,45.03307231729094,113.7539007025355
2024-06-22,36.47733523454323,38.89847775983344,114.9738373503796
2024-06-23,35.92111449229202,44.02218371753165,110.16256724229257
2024-06-24,44.381040716475944,35.47692201757632,110.07469870340168
2024-06-25,52.57590473282586,49.11218065938671,116.55070487768805
2024-06-26,43.81628939185603,48.35345858400839,112.03630970194331
2024-06-27,41.89869886047715,40.53591736490633,109.05889412268871
2024-06-28,44.07894963136473,43.30300138358323,114.67640518178098
2024-06-29,49.952810571138954,29.125868485399756,114.77006931093051
2024-06-30,43.18531446980709,35.08610352930795,108.82225279958861
2024-07-01,39.155156257292546,39.094016801663145,114.13672792736155
2024-07-02,48.00970189384589,34.900112280099194,115.6883615292184
2024-07-03,43.69537716159358,43.53351172704628,114.63754610815317
2024-07-04,50.087931487765154,49.65173850980468,115.44255054288571
2024-07-05,41.7231165598308,33.48897120882182,109.36546281924261
2024-07-06,33.027036898136814,34.89466602794004,114.60249916820653
2024-07-07,31.914933199825576,39.97239837636621,112.7320725053145
2024-07-08,49.77945888288026,46.56723100070427,112.2215588404565
2024-07-09,49.96592353777225,32.11967666486365,116.31103813036218
2024-07-10,38.296956318645904,39.200114054699036,118.16608131091705
2024-07-11,36.82526392177038,46.78838212600565,119.13969898813312
2024-07-12,47.64361307225175,29.153696682289723,117.72878816883274
2024-07-13,31.983545204149458,30.741480890358524,113.48238257841503
2024-07-14,33.008710868313415,34.76693706626156,114.89641121339767
2024-07-15,41.988738238445784,34.02405747467209,116.16483020426111
2024-07-16,35.51337099342122,40.43599812675035,114.25345183505044
2024-07-17,37.60308338753085,37.331320412777075,114.30721279136597
2024-07-18,36.40662731248778,27.00235368927934,116.41062805303943
2024-07-19,39.16692784966132,38.21254307691739,113.78541572393632
2024-07-20,45.34136159278131,32.51038021456814,111.79874485627565
2024-07-21,37.19583180593376,41.53722119060181,112.76597593240906
2024-07-22,40.27273695273752,31.798353813339205,115.93336368950406
2024-07-23,23.865850863411396,31.528985171572156,114.06229835721962
2024-07-24,35.6334170644829,37.19801987875798,115.09508341983519
2024-07-25,30.626321576942715,38.0918897219456,116.10527591536176
2024-07-26,28.133998946831795,36.30730860345106,112.99054884733842
2024-07-27,29.940401945501137,25.433101017889946,116.40330381395447
2024-07-28,32.96834505527954,36.350317933548155,115.29002499036032
2024-07-29,40.23366683879178,28.292505456089796,110.46744831425706
2024-07-30,26.546522726338697,34.44922621308791,118.51664568786073
2024-07-31,34.45682182362034,25.967930035670054,112.70479501082579
2024-08-01,31.137760890709135,35.13698131268484,109.2584962109028
2024-08-02,31.84813829292113,28.696209923367768,111.1048601005539
2024-08-03,39.6038414237339,26.144982772994403,111.19252168432848
2024-08-04,36.59088597260077,35.96137668089723,114.42730100299816
2024-08-05,41.16332466640403,33.43983612968466,113.4638123877183
2024-08-06,31.99055042440708,29.006332193538896,113.28891090606473
2024-08-07,28.522544600140286,39.18202432877791,116.17201676548666
2024-08-08,31.137691369891833,29.578137536715364,115.3455033136381
2024-08-09,33.720557625833564,31.802606139785144,115.28645068686637
2024-08-10,33.11189803709487,32.85274298520628,115.57968699578846
2024-08-11,25.33521806062334,28.28143357966547,116.20996613798907
2024-08-12,32.17583997606801,33.61254979881,108.04852987454261
2024-08-13,32.795950199698275,28.47226567191175,113.28937149608416
2024-08-14,46.32748482700027,28.969583637650768,107.8518223678227
2024-08-15,42.282206751368804,37.73485816839291,114.50987001061836
2024-08-16,25.702671532506294,25.61823775579862,114.39650178482627
2024-08-17,28.90137336760999,18.662472514527174,117.55518227791413
2024-08-18,21.6511673462252,38.691976486340515,117.98914917946468
2024-08-19,26.69638086024157,43.30058620482916,115.04170904086693
2024-08-20,31.94576742765829,28.4500173304101,112.93891749341697
2024-08-21,37.101536824739796,20.72037594522126,115.90158145125392
2024-08-22,25.309004585778744,28.786155307962247,112.867924808058
2024-08-23,25.578587110658688,28.847295584858216,114.45256328637122
2024-08-24,16.442605347924122,29.274470206714653,117.41969935819986
2024-08-25,28.17618261543287,24.608688309087455,112.79201294932035
2024-08-26,22.606543493990273,33.03084772706473,116.88588870134677
2024-08-27,25.63630598155445,32.71887939551354,116.50407374086214
2024-08-28,23.386797901375544,22.593512807655046,111.61000396321299
2024-08-29,27.920560540232973,33.53662996334468,117.39806641676417
2024-08-30,17.78113703453468,40.28509099997636,116.57358446753179
2024-08-31,19.369849711261132,30.86840754931408,114.78466325369742
2024-09-01,40.79550310254987,28.3148437551934,112.1924161523816
2024-09-02,20.146711884580526,29.290243168076838,111.90177222888026
2024-09-03,21.14512986330601,33.081259104352675,112.86591121835794
2024-09-04,38.605329874811034,21.36225822872482,116.1056980271621
2024-09-05,44.87570594225457,30.854132562100062,111.60956399873629
2024-09-06,20.280844710916252,28.10233898714132,115.78701247165014
2024-09-07,24.969217150689218,39.322173721550115,110.74675894489495
2024-09-08,29.10007199136573,29.246476732585634,113.85688541831537
2024-09-09,37.298549280229736,38.4969618631905,114.79461819691302
2024-09-10,20.884477152955405,24.68488347859686,121.7971695719428
2024-09-11,25.216873778421334,33.19181206585796,110.32545916965712
2024-09-12,31.239185082941713,31.910297531798616,118.86860201801801
2024-09-13,29.07410388187269,26.031673549723024,114.89676534568942
2024-09-14,24.102678310435614,31.33331868356659,115.67496369858446
2024-09-15,25.454573161661926,36.584154787895315,114.7902340665526
2024-09-16,17.90984957918609,28.983596457632,115.76264822174306
2024-09-17,24.63574001709058,22.22948399013473,113.96022750392163
2024-09-18,24.375886396569534,30.69394753850294,118.77578860258457
2024-09-19,27.280555492286425,26.3678054106147,113.036122672301
2024-09-20,22.47281769762349,29.272041097031945,117.79368331978796
2024-09-21,28.555200026928095,30.685266774226537,112.45486986991766
2024-09-22,31.727416596555347,22.680006866091404,114.1977581565899
2024-09-23,26.512836160893926,23.250606968848775,111.1527220821814
2024-09-24,27.62394254108564,33.86539621264377,115.72333329246626
2024-09-25,25.769504033235616,28.973127189083286,118.68285154558922
2024-09-26,25.392287577634626,18.90011384780101,114.10417866226264
2024-09-27,21.00770003376646,35.790586248873105,113.73392847899164
2024-09-28,27.185353768875224,33.376118738222765,110.9686407988921
2024-09-29,24.65609559194723,28.59812929766245,113.61209050321551
2024-09-30,37.75635197603502,25.741869972141053,109.50863607625303
2024-10-01,34.599110231555805,36.6688152999966,111.5350118851694
2024-10-02,27.439821236197467,34.40547237954632,114.94021058392175
2024-10-03,20.51629168732943,44.74581272422054,118.20268129063795
2024-10-04,18.394199421577678,35.112913359950966,122.65864925464571
2024-10-05,32.19370677613515,35.13468904797463,112.4562252099542
2024-10-06,26.60567876949964,32.55071600295514,118.50643667747536
2024-10-07,27.89653666388074,37.663340579028606,114.91594449511155
2024-10-08,14.538815362405835,36.90385859881003,113.71469324798102
2024-10-09,30.56578202588757,40.24083578545279,115.44957017750521
2024-10-10,27.726659268576356,31.584120716147094,114.32049164678688
2024-10-11,18.340705767650803,32.22690713764013,114.44849275228655
2024-10-12,22.181459320669635,32.22625928866086,112.87448076714617
2024-10-13,26.60439330631266,38.79817128989088,109.88694057806279
2024-10-14,25.352533219340813,42.562913427941226,109.43180122132894
2024-10-15,23.30450375264106,33.00814107585064,116.0034400942529
2024-10-16,24.46055028711601,33.41413245058128,113.1942585345152
2024-10-17,23.597708591756398,37.348330159238,112.21637363784619
2024-10-18,26.05717703311411,34.79329379228484,114.01007037335715
2024-10-19,34.00711007965509,41.030668763563995,116.34889851087112
2024-10-20,9.81868096026724,25.263881626926004,114.48438044627636
2024-10-21,23.842109223576905,32.64560402227385,111.95395280715313
2024-10-22,26.370958001445,33.127326393219114,117.57947117222874
2024-10-23,27.140600011832454,25.701747310367054,118.6162727688856
2024-10-24,23.189966471044947,32.7532166985771,115.34016304950335
2024-10-25,14.941990651746746,33.26719274908268,116.7549169366849
2024-10-26,27.51519423171488,37.11261685298228,117.53689985817844
2024-10-27,35.980237165038034,43.96165723265422,117.1780751020452
2024-10-28,16.485877426501915,37.453650437523265,115.60649948666375
2024-10-29,30.948899087154512,33.810365681593716,115.53533913692264
2024-10-30,23.875618631724038,38.96841224264351,115.27505073729638
2024-10-31,25.56359422276531,44.790988234914536,110.39950576224085
2024-11-01,19.702827375804603,34.960359232670854,115.76882056034069
2024-11-02,24.106042730948754,35.58532266101647,109.57402782575167
2024-11-03,34.00946613021527,43.23190790941329,111.23218020063109
2024-11-04,29.805379500387897,39.635281649116,117.50087662734236
2024-11-05,36.807370010429096,44.28692785612036,116.08474267572855
2024-11-06,33.58579798165522,41.29046484341252,117.99987962200517
2024-11-07,29.26741698044968,45.17877204669226,112.69596988522696
2024-11-08,37.211787321204454,36.809286464200184,110.02726445074141
2024-11-09,29.501103349809515,42.24085212180055,112.73543093364988
2024-11-10,31.95768562234525,41.56670494352287,113.73528555583083
2024-11-11,25.336556877392873,36.86176684175382,113.63832853790075
2024-11-12,27.64506234167319,35.446989838288495,116.77430015134449
2024-11-13,23.194592109444194,47.01827877906044,112.2610734026338
2024-11-14,33.4534919742106,42.16182527619517,114.37234774572782
2024-11-15,20.58648764608521,39.13404201015353,110.32146029701815
2024-11-16,32.494161180992265,44.09511016418729,114.60913284721792
2024-11-17,26.803291317186705,50.54826781278691,113.23809189252994
2024-11-18,35.12516668190303,33.83816179449211,110.94966154312989
2024-11-19,32.75669063469171,38.09374500937803,112.46170301795006
2024-11-20,39.332409632541,41.2989043355534,112.58651180232496
2024-11-21,32.953456595346665,53.55683993134559,112.29818415936259
2024-11-22,19.300017933934132,48.00260049078523,118.39205054147806
2024-11-23,28.49712130527738,50.76598231263051,112.75183704673798
2024-11-24,22.036461645990816,41.56923193503041,112.28441015959399
2024-11-25,26.13152666240989,42.01380652173954,106.69244849264122
2024-11-26,38.484265716104446,50.19271161741307,110.27066588048022
2024-11-27,33.42072706497426,48.58777820391719,112.1323422013392
2024-11-28,25.583460776525754,51.383368970507064,110.83207123827607
2024-11-29,23.879097942213676,48.044991342183025,117.00261539373763
2024-11-30,30.34524192582879,50.718037606170725,112.3303435039347
2024-12-01,23.039072150719257,50.4620864054011,116.65795899316691
2024-12-02,26.50415876753569,53.90459727759034,112.94501910339834
2024-12-03,32.5982548629041,54.395066423051645,112.83868156309619
2024-12-04,37.85584384838969,42.60482303935262,112.4275198283539
2024-12-05,34.7768351238815,39.811789567965576,112.67203169023851
2024-12-06,17.579289322246765,56.40049808205152,117.78358874809243
2024-12-07,33.35839593489097,57.673622897415804,105.63476380741814
2024-12-08,32.1719183004309,46.97459455366845,106.55518686542433
2024-12-09,34.432874343578305,43.12062916842571,110.89638000755797
2024-12-10,41.858842680727484,53.25635981530744,112.53538927911096
2024-12-11,19.996384176682668,57.755938152224466,114.5278812211994
2024-12-12,29.04554031352158,62.42936182826042,113.84244549656067
2024-12-13,36.356003514046314,56.361499514317146,111.23592023245753
2024-12-14,23.54140091206999,52.25893050957009,115.41112571343714
2024-12-15,42.10899912622562,49.98814311500376,115.40978459025786
2024-12-16,35.6876560818278,54.84601515576914,112.83644720589108
2024-12-17,38.78304364746253,53.62597863992551,115.13719785363402
2024-12-18,30.505650066304472,50.37898824396545,113.03199296062346
2024-12-19,39.04335218590093,66.02851540515069,110.49432525971544
2024-12-20,40.80267936348069,65.03927439695697,114.23683169588823
2024-12-21,36.021755913188755,62.12055949818067,112.43972159570095
2024-12-22,36.26502407664822,52.161039380517096,112.07630157606957
2024-12-23,36.716237212644245,61.363358578368576,116.45544587452304
2024-12-24,30.15102794186639,60.6072641866961,104.64817977104612
2024-12-25,34.68414608898556,59.940534956796235,107.71186709011775
2024-12-26,34.89363233230196,64.29251795161909,108.36774878535581
2024-12-27,38.34974427401847,61.53504844374699,110.80314018610422
2024-12-28,42.2900374989805,62.36978831111239,111.09298587023468
2024-12-29,30.18261668363866,62.16320392230854,107.29865246439334
2024-12-30,36.02748295341256,60.98892434687581,108.8289097122915
2024-12-31,45.91086948895791,50.67045512351315,109.16555314885873
2025-01-01,32.80603306304318,60.30731834167682,119.08398941408717
2025-01-02,32.58024755795608,57.40602495569326,117.08053112113492
2025-01-03,38.97446064812758,54.08253313361906,110.40359896338546
2025-01-04,43.07443251012417,69.18246822504292,110.51159769769338
2025-01-05,38.324728857460514,69.70681665316467,108.11819896085602
2025-01-06,46.47847160891111,68.14311990850068,105.80485074875664
2025-01-07,43.89442285313672,62.90489858359024,111.14200474024075
2025-01-08,44.053876448357435,68.6603258226184,108.46246956053379
2025-01-09,42.57722909448377,62.24230647900554,111.16483565219254
2025-01-10,53.46823035386316,63.46725751709395,106.58211759070436
2025-01-11,38.52126152737331,57.2534546639036,109.06015043589566
2025-01-12,27.981086639899008,64.9695389713263,111.75528918129406
2025-01-13,49.87773467636809,63.54643541156296,112.37137081441462
2025-01-14,37.75592998019446,56.98724387297799,112.48849669363206
2025-01-15,41.399187814290784,63.49651709494137,107.23796196116754
2025-01-16,48.85877898198649,63.601777868274645,113.72684812874503
2025-01-17,31.637209170035312,73.23200592603108,108.72553642930991
2025-01-18,33.98982724824432,68.95482027672158,112.98814902611375
2025-01-19,32.14057045004428,64.77624252217171,111.02109082272477
2025-01-20,37.23146226203537,66.193852006376,106.88730835552504
2025-01-21,44.8815870583336,65.39744749595214,110.03137878961564
2025-01-22,45.63575864485098,64.38378873892586,112.03960584852754
2025-01-23,44.39444900359534,60.203632867439,112.74599976617601
2025-01-24,34.50562075820385,65.07329236849519,110.44777983012199
2025-01-25,29.366179201521366,62.30615303392305,115.42977559556229
2025-01-26,43.796608780883275,59.98840717941539,113.82072674608294
2025-01-27,40.88255451200863,68.99462224560853,109.99205230163355
2025-01-28,46.71121736589134,68.58849368515148,112.97626960909027
2025-01-29,48.407217956009056,57.887361570222495,116.49124804520655
2025-01-30,45.264372865489506,66.39122028572876,116.53536328991686
2025-01-31,49.23391896495579,72.16185590599414,106.93403480438651
2025-02-01,46.285286817987775,72.65308137711749,107.80264770865838
2025-02-02,48.325941065026065,72.65461736056663,115.00130820214015
2025-02-03,41.15161822517271,67.88327648008126,107.33611025590764
