date,customer_id,demand
2024-08-08,1,36.0
2024-08-09,1,47.0
2024-08-10,1,36.2
2024-08-11,1,24.6
2024-08-12,1,35.3
2024-08-13,1,41.0
2024-08-14,1,41.0
2024-08-15,1,42.2
2024-08-16,1,39.4
2024-08-17,1,43.7
2024-08-18,1,28.0
2024-08-19,1,32.2
2024-08-20,1,23.9
2024-08-21,1,34.2
2024-08-22,1,30.8
2024-08-23,1,37.1
2024-08-24,1,42.3
2024-08-25,1,33.0
2024-08-26,1,15.4
2024-08-27,1,40.6
2024-08-28,1,32.8
2024-08-29,1,37.4
2024-08-30,1,30.8
2024-08-31,1,41.9
2024-09-01,1,43.9
2024-09-02,1,21.9
2024-09-03,1,39.3
2024-09-04,1,28.5
2024-09-05,1,29.9
2024-09-06,1,36.4
2024-09-07,1,51.4
2024-09-08,1,21.6
2024-09-09,1,30.4
2024-09-10,1,32.1
2024-09-11,1,36.2
2024-09-12,1,32.8
2024-09-13,1,39.8
2024-09-14,1,30.1
2024-09-15,1,36.6
2024-09-16,1,36.7
2024-09-17,1,26.1
2024-09-18,1,28.1
2024-09-19,1,35.9
2024-09-20,1,39.6
2024-09-21,1,41.3
2024-09-22,1,26.1
2024-09-23,1,30.6
2024-09-24,1,29.9
2024-09-25,1,40.5
2024-09-26,1,32.2
2024-09-27,1,33.1
2024-09-28,1,31.1
2024-09-29,1,32.1
2024-09-30,1,42.4
2024-10-01,1,24.4
2024-10-02,1,33.8
2024-10-03,1,35.1
2024-10-04,1,49.0
2024-10-05,1,44.2
2024-10-06,1,41.2
2024-10-07,1,32.8
2024-10-08,1,23.6
2024-10-09,1,24.8
2024-10-10,1,28.1
2024-10-11,1,36.8
2024-10-12,1,34.7
2024-10-13,1,30.4
2024-10-14,1,43.7
2024-10-15,1,18.4
2024-10-16,1,26.9
2024-10-17,1,47.4
2024-10-18,1,40.7
2024-10-19,1,35.3
2024-10-20,1,24.6
2024-10-21,1,36.8
2024-10-22,1,37.7
2024-10-23,1,37.5
2024-10-24,1,25.4
2024-10-25,1,37.5
2024-10-26,1,38.2
2024-10-27,1,39.2
2024-10-28,1,22.9
2024-10-29,1,38.4
2024-10-30,1,43.5
2024-10-31,1,25.4
2024-11-01,1,44.2
2024-11-02,1,51.8
2024-11-03,1,41.3
2024-11-04,1,35.3
2024-11-05,1,37.8
2024-11-06,1,32.1
2024-11-07,1,37.3
2024-11-08,1,34.7
2024-11-09,1,41.4
2024-11-10,1,30.2
2024-11-11,1,25.4
2024-11-12,1,44.9
2024-11-13,1,23.2
2024-11-14,1,48.0
2024-11-15,1,24.1
2024-11-16,1,48.6
2024-11-17,1,37.0
2024-11-18,1,26.5
2024-11-19,1,34.9
2024-11-20,1,30.7
2024-11-21,1,31.6
2024-11-22,1,46.8
2024-11-23,1,33.4
2024-11-24,1,23.2
2024-11-25,1,44.3
2024-11-26,1,41.6
2024-11-27,1,39.0
2024-11-28,1,34.6
2024-11-29,1,48.2
2024-11-30,1,46.1
2024-12-01,1,35.8
2024-12-02,1,32.8
2024-12-03,1,46.6
2024-12-04,1,51.4
2024-12-05,1,42.6
2024-12-06,1,64.1
2024-12-07,1,46.3
2024-12-08,1,40.4
2024-12-09,1,49.6
2024-12-10,1,42.9
2024-12-11,1,39.1
2024-12-12,1,37.2
2024-12-13,1,52.9
2024-12-14,1,30.2
2024-12-15,1,37.1
2024-12-16,1,32.9
2024-12-17,1,24.9
2024-12-18,1,48.3
2024-12-19,1,39.4
2024-12-20,1,40.9
2024-12-21,1,50.8
2024-12-22,1,31.6
2024-12-23,1,47.7
2024-12-24,1,51.7
2024-12-25,1,30.7
2024-12-26,1,50.6
2024-12-27,1,51.0
2024-12-28,1,61.4
2024-12-29,1,42.9
2024-12-30,1,35.7
2024-12-31,1,32.3
2025-01-01,1,34.4
2025-01-02,1,38.7
2025-01-03,1,60.9
2025-01-04,1,58.5
2025-01-05,1,47.1
2025-01-06,1,58.5
2025-01-07,1,30.3
2025-01-08,1,36.0
2025-01-09,1,35.3
2025-01-10,1,56.2
2025-01-11,1,35.1
2025-01-12,1,37.6
2025-01-13,1,60.3
2025-01-14,1,53.7
2025-01-15,1,60.0
2025-01-16,1,42.5
2025-01-17,1,40.4
2025-01-18,1,53.6
2025-01-19,1,36.9
2025-01-20,1,44.9
2025-01-21,1,46.9
2025-01-22,1,52.0
2025-01-23,1,60.2
2025-01-24,1,64.5
2025-01-25,1,60.1
2025-01-26,1,45.9
2025-01-27,1,52.3
2025-01-28,1,45.1
2025-01-29,1,40.8
2025-01-30,1,34.9
2025-01-31,1,52.3
2025-02-01,1,61.4
2025-02-02,1,55.6
2025-02-03,1,47.0
2025-02-04,1,53.4
2025-02-05,1,44.3
2025-02-06,1,65.3
2025-02-07,1,59.2
2025-02-08,1,54.6
2025-02-09,1,56.6
2025-02-10,1,48.6
2025-02-11,1,54.6
2025-02-12,1,60.5
2025-02-13,1,41.7
2025-02-14,1,54.5
2025-02-15,1,51.3
2025-02-16,1,49.2
2025-02-17,1,69.7
2025-02-18,1,59.4
2025-02-19,1,64.7
2025-02-20,1,28.9
2025-02-21,1,67.1
2025-02-22,1,63.7
2025-02-23,1,60.3
2025-02-24,1,52.8
2025-02-25,1,45.8
2025-02-26,1,58.6
2025-02-27,1,48.4
2025-02-28,1,59.8
2025-03-01,1,53.9
2025-03-02,1,52.2
2025-03-03,1,62.1
2025-03-04,1,56.7
2025-03-05,1,52.5
2025-03-06,1,51.8
2025-03-07,1,59.7
2025-03-08,1,71.0
2025-03-09,1,46.0
2025-03-10,1,51.4
2025-03-11,1,53.3
2025-03-12,1,50.7
2025-03-13,1,56.5
2025-03-14,1,78.6
2025-03-15,1,62.5
2025-03-16,1,67.0
2025-03-17,1,62.2
2025-03-18,1,56.5
2025-03-19,1,62.5
2025-03-20,1,67.9
2025-03-21,1,49.9
2025-03-22,1,72.0
2025-03-23,1,66.3
2025-03-24,1,49.1
2025-03-25,1,69.0
2025-03-26,1,59.9
2025-03-27,1,47.9
2025-03-28,1,71.0
2025-03-29,1,50.1
2025-03-30,1,42.9
2025-03-31,1,39.4
2025-04-01,1,58.7
2025-04-02,1,50.1
2025-04-03,1,48.0
2025-04-04,1,56.7
2025-04-05,1,63.7
2025-04-06,1,50.8
2025-04-07,1,47.3
2025-04-08,1,53.5
2025-04-09,1,45.0
2025-04-10,1,49.9
2025-04-11,1,73.7
2025-04-12,1,69.0
2025-04-13,1,38.5
2025-04-14,1,66.7
2025-04-15,1,45.5
2025-04-16,1,69.2
2025-04-17,1,55.1
2025-04-18,1,73.4
2025-04-19,1,42.6
2025-04-20,1,45.6
2025-04-21,1,48.5
2025-04-22,1,46.3
2025-04-23,1,47.6
2025-04-24,1,51.0
2025-04-25,1,61.4
2025-04-26,1,56.4
2025-04-27,1,51.9
2025-04-28,1,56.8
2025-04-29,1,34.8
2025-04-30,1,49.6
2025-05-01,1,41.7
2025-05-02,1,58.5
2025-05-03,1,64.8
2025-05-04,1,40.9
2025-05-05,1,50.4
2025-05-06,1,63.0
2025-05-07,1,62.2
2025-05-08,1,48.5
2025-05-09,1,68.3
2025-05-10,1,65.3
2025-05-11,1,50.5
2025-05-12,1,46.4
2025-05-13,1,51.9
2025-05-14,1,56.2
2025-05-15,1,46.7
2025-05-16,1,64.7
2025-05-17,1,45.2
2025-05-18,1,38.8
2025-05-19,1,51.9
2025-05-20,1,47.7
2025-05-21,1,46.3
2025-05-22,1,55.0
2025-05-23,1,65.2
2025-05-24,1,60.7
2025-05-25,1,62.1
2025-05-26,1,43.1
2025-05-27,1,45.5
2025-05-28,1,57.6
2025-05-29,1,42.4
2025-05-30,1,65.1
2025-05-31,1,41.0
2025-06-01,1,38.8
2025-06-02,1,48.8
2025-06-03,1,46.5
2025-06-04,1,61.6
2025-06-05,1,40.4
2025-06-06,1,57.0
2025-06-07,1,57.3
2025-06-08,1,48.7
2025-06-09,1,56.8
2025-06-10,1,45.4
2025-06-11,1,43.6
2025-06-12,1,40.6
2025-06-13,1,65.6
2025-06-14,1,57.4
2025-06-15,1,48.4
2025-06-16,1,48.9
2025-06-17,1,37.9
2025-06-18,1,48.8
2025-06-19,1,50.2
2025-06-20,1,65.4
2025-06-21,1,59.8
2025-06-22,1,37.5
2025-06-23,1,43.0
2025-06-24,1,59.2
2025-06-25,1,36.0
2025-06-26,1,34.7
2025-06-27,1,54.6
2025-06-28,1,64.5
2025-06-29,1,45.6
2025-06-30,1,35.6
2025-07-01,1,62.1
2025-07-02,1,39.7
2025-07-03,1,51.9
2025-07-04,1,66.1
2025-07-05,1,50.9
2025-07-06,1,47.8
2025-07-07,1,59.5
2025-07-08,1,33.8
2025-07-09,1,49.6
2025-07-10,1,50.5
2025-07-11,1,59.3
2025-07-12,1,45.8
2025-07-13,1,46.0
2025-07-14,1,38.6
2025-07-15,1,38.4
2025-07-16,1,35.5
2025-07-17,1,44.7
2025-07-18,1,52.0
2025-07-19,1,60.4
2025-07-20,1,23.6
2025-07-21,1,34.4
2025-07-22,1,44.2
2025-07-23,1,54.1
2025-07-24,1,34.9
2025-07-25,1,31.6
2025-07-26,1,43.4
2025-07-27,1,40.1
2025-07-28,1,47.2
2025-07-29,1,45.4
2025-07-30,1,47.2
2025-07-31,1,42.4
2025-08-01,1,61.0
2025-08-02,1,41.3
2025-08-03,1,37.0
2025-08-04,1,43.7
2025-08-05,1,36.0
2025-08-06,1,37.6
2025-08-07,1,46.0
2025-08-08,1,42.1
2025-08-09,1,42.7
2025-08-10,1,38.0
2025-08-11,1,54.7
2025-08-12,1,48.4
2025-08-13,1,33.2
2025-08-14,1,44.7
2025-08-15,1,38.9
2025-08-16,1,45.1
2025-08-17,1,27.0
2025-08-18,1,44.3
2025-08-19,1,37.6
2025-08-20,1,30.0
2025-08-21,1,42.1
2025-08-22,1,49.2
2025-08-23,1,47.0
2025-08-24,1,38.6
2025-08-25,1,31.4
2025-08-26,1,43.4
2025-08-27,1,23.7
2025-08-28,1,36.3
2025-08-29,1,61.2
2025-08-30,1,34.3
2025-08-31,1,26.2
2025-09-01,1,32.4
2025-09-02,1,38.9
2025-09-03,1,38.0
2025-09-04,1,43.0
2025-09-05,1,44.2
2025-09-06,1,34.2
2025-09-07,1,43.7
2025-09-08,1,35.0
2025-09-09,1,41.9
2025-09-10,1,46.6
2025-09-11,1,42.7
2025-09-12,1,52.1
2025-09-13,1,34.5
2025-09-14,1,34.4
2025-09-15,1,38.3
2025-09-16,1,31.2
2025-09-17,1,45.8
2025-09-18,1,44.7
2025-09-19,1,48.3
2025-09-20,1,45.9
2025-09-21,1,33.9
2025-09-22,1,32.0
2025-09-23,1,36.7
2025-09-24,1,34.5
2025-09-25,1,37.2
2025-09-26,1,41.5
2025-09-27,1,45.2
2025-09-28,1,28.3
2025-09-29,1,32.2
2025-09-30,1,40.2
2025-10-01,1,45.3
2025-10-02,1,25.2
2025-10-03,1,47.4
2025-10-04,1,52.2
2025-10-05,1,36.6
2025-10-06,1,37.9
2025-10-07,1,35.2
2025-10-08,1,38.6
2025-10-09,1,33.6
2025-10-10,1,32.6
2025-10-11,1,54.4
2025-10-12,1,43.2
2025-10-13,1,32.9
2025-10-14,1,48.9
2025-10-15,1,35.0
2025-10-16,1,42.0
2025-10-17,1,31.7
2025-10-18,1,39.2
2025-10-19,1,45.0
2025-10-20,1,50.2
2025-10-21,1,49.8
2025-10-22,1,45.1
2025-10-23,1,51.8
2025-10-24,1,37.9
2025-10-25,1,33.7
2025-10-26,1,22.1
2025-10-27,1,38.7
2025-10-28,1,35.9
2025-10-29,1,50.1
2025-10-30,1,37.4
2025-10-31,1,52.3
2025-11-01,1,34.4
2025-11-02,1,51.9
2025-11-03,1,38.2
2025-11-04,1,46.9
2025-11-05,1,47.5
2025-11-06,1,34.7
2025-11-07,1,57.5
2025-11-08,1,42.4
2025-11-09,1,47.2
2025-11-10,1,44.8
2025-11-11,1,44.5
2025-11-12,1,41.8
2025-11-13,1,39.7
2025-11-14,1,47.8
2025-11-15,1,27.7
2025-11-16,1,47.0
2025-11-17,1,43.3
2025-11-18,1,45.8
2025-11-19,1,35.0
2025-11-20,1,43.5
2025-11-21,1,44.6
2025-11-22,1,61.2
2025-11-23,1,33.0
2025-11-24,1,49.1
2025-11-25,1,35.8
2025-11-26,1,43.7
2025-11-27,1,38.5
2025-11-28,1,40.4
2025-11-29,1,31.1
2025-11-30,1,49.1
2025-12-01,1,31.2
2025-12-02,1,39.2
2025-12-03,1,51.4
2025-12-04,1,52.8
2025-12-05,1,55.1
2025-12-06,1,35.2
2025-12-07,1,41.9
2025-12-08,1,43.8
2025-12-09,1,37.4
2025-12-10,1,57.4
2025-12-11,1,46.4
2025-12-12,1,56.3
2025-12-13,1,48.6
2025-12-14,1,35.3
2025-12-15,1,37.9
2025-12-16,1,36.7
2025-12-17,1,55.1
2025-12-18,1,48.5
2025-12-19,1,56.8
2025-12-20,1,55.2
2025-12-21,1,49.7
2025-12-22,1,63.3
2025-12-23,1,50.5
2025-12-24,1,47.4
2025-12-25,1,48.5
2025-12-26,1,71.9
2025-12-27,1,39.2
2025-12-28,1,60.9
2025-12-29,1,43.5
2025-12-30,1,51.2
2024-01-01,2,39.3
2024-01-02,2,41.6
2024-01-03,2,39.7
2024-01-04,2,14.9
2024-01-05,2,38.2
2024-01-06,2,40.9
2024-01-07,2,31.8
2024-01-08,2,27.8
2024-01-09,2,45.1
2024-01-10,2,33.7
2024-01-11,2,42.7
2024-01-12,2,58.6
2024-01-13,2,38.7
2024-01-14,2,40.2
2024-01-15,2,50.6
2024-01-16,2,40.0
2024-01-17,2,39.7
2024-01-18,2,26.3
2024-01-19,2,60.3
2024-01-20,2,46.4
2024-01-21,2,32.2
2024-01-22,2,48.9
2024-01-23,2,39.1
2024-01-24,2,42.5
2024-01-25,2,38.0
2024-01-26,2,56.0
2024-01-27,2,54.9
2024-01-28,2,39.5
2024-01-29,2,43.3
2024-01-30,2,55.2
2024-01-31,2,44.6
2024-02-01,2,39.9
2024-02-02,2,62.7
2024-02-03,2,44.3
2024-02-04,2,44.2
2024-02-05,2,33.8
2024-02-06,2,36.8
2024-02-07,2,39.3
2024-02-08,2,47.9
2024-02-09,2,60.4
2024-02-10,2,46.9
2024-02-11,2,50.3
2024-02-12,2,43.5
2024-02-13,2,50.1
2024-02-14,2,38.0
2024-02-15,2,46.6
2024-02-16,2,49.4
2024-02-17,2,52.6
2024-02-18,2,64.6
2024-02-19,2,46.8
2024-02-20,2,56.1
2024-02-21,2,53.5
2024-02-22,2,33.0
2024-02-23,2,55.9
2024-02-24,2,61.9
2024-02-25,2,32.7
2024-02-26,2,38.8
2024-02-27,2,73.2
2024-02-28,2,46.0
2024-02-29,2,41.9
2024-03-01,2,52.6
2024-03-02,2,44.3
2024-03-03,2,46.7
2024-03-04,2,47.7
2024-03-05,2,43.1
2024-03-06,2,57.4
2024-03-07,2,60.3
2024-03-08,2,63.1
2024-03-09,2,45.9
2024-03-10,2,41.8
2024-03-11,2,34.9
2024-03-12,2,49.2
2024-03-13,2,42.4
2024-03-14,2,41.7
2024-03-15,2,47.0
2024-03-16,2,55.7
2024-03-17,2,47.5
2024-03-18,2,36.5
2024-03-19,2,58.8
2024-03-20,2,47.9
2024-03-21,2,35.0
2024-03-22,2,61.4
2024-03-23,2,45.3
2024-03-24,2,61.5
2024-03-25,2,57.5
2024-03-26,2,51.1
2024-03-27,2,65.9
2024-03-28,2,39.2
2024-03-29,2,56.6
2024-03-30,2,50.8
2024-03-31,2,39.0
2024-04-01,2,36.2
2024-04-02,2,55.7
2024-04-03,2,44.2
2024-04-04,2,38.3
2024-04-05,2,48.6
2024-04-06,2,83.6
2024-04-07,2,46.9
2024-04-08,2,41.0
2024-04-09,2,44.2
2024-04-10,2,56.7
2024-04-11,2,46.0
2024-04-12,2,51.5
2024-04-13,2,52.8
2024-04-14,2,42.1
2024-04-15,2,44.2
2024-04-16,2,58.0
2024-04-17,2,45.0
2024-04-18,2,46.2
2024-04-19,2,25.6
2024-04-20,2,60.7
2024-04-21,2,56.7
2024-04-22,2,41.1
2024-04-23,2,50.3
2024-04-24,2,37.3
2024-04-25,2,49.1
2024-04-26,2,57.5
2024-04-27,2,31.9
2024-04-28,2,55.0
2024-04-29,2,57.4
2024-04-30,2,44.9
2024-05-01,2,36.9
2024-05-02,2,46.2
2024-05-03,2,51.5
2024-05-04,2,61.8
2024-05-05,2,45.5
2024-05-06,2,44.9
2024-05-07,2,54.4
2024-05-08,2,50.9
2024-05-09,2,46.9
2024-05-10,2,46.0
2024-05-11,2,45.3
2024-05-12,2,40.2
2024-05-13,2,39.2
2024-05-14,2,42.6
2024-05-15,2,55.7
2024-05-16,2,42.6
2024-05-17,2,50.0
2024-05-18,2,33.0
2024-05-19,2,53.9
2024-05-20,2,42.5
2024-05-21,2,50.5
2024-05-22,2,49.8
2024-05-23,2,40.1
2024-05-24,2,56.2
2024-05-25,2,37.8
2024-05-26,2,39.6
2024-05-27,2,57.3
2024-05-28,2,37.5
2024-05-29,2,48.5
2024-05-30,2,45.2
2024-05-31,2,44.6
2024-06-01,2,65.0
2024-06-02,2,43.6
2024-06-03,2,50.6
2024-06-04,2,61.3
2024-06-05,2,32.8
2024-06-06,2,43.7
2024-06-07,2,58.8
2024-06-08,2,49.7
2024-06-09,2,53.4
2024-06-10,2,49.1
2024-06-11,2,45.8
2024-06-12,2,47.9
2024-06-13,2,37.6
2024-06-14,2,36.5
2024-06-15,2,33.6
2024-06-16,2,45.7
2024-06-17,2,35.8
2024-06-18,2,53.8
2024-06-19,2,34.0
2024-06-20,2,29.6
2024-06-21,2,31.6
2024-06-22,2,62.9
2024-06-23,2,43.4
2024-06-24,2,47.9
2024-06-25,2,33.3
2024-06-26,2,54.6
2024-06-27,2,31.2
2024-06-28,2,48.5
2024-06-29,2,44.9
2024-06-30,2,50.7
2024-07-01,2,33.8
2024-07-02,2,39.1
2024-07-03,2,40.1
2024-07-04,2,42.0
2024-07-05,2,49.0
2024-07-06,2,55.1
2024-07-07,2,49.7
2024-07-08,2,39.2
2024-07-09,2,40.8
2024-07-10,2,43.1
2024-07-11,2,44.9
2024-07-12,2,47.1
2024-07-13,2,52.8
2024-07-14,2,44.5
2024-07-15,2,47.8
2024-07-16,2,37.1
2024-07-17,2,43.1
2024-07-18,2,37.3
2024-07-19,2,32.4
2024-07-20,2,41.6
2024-07-21,2,42.8
2024-07-22,2,37.8
2024-07-23,2,33.9
2024-07-24,2,46.3
2024-07-25,2,49.9
2024-07-26,2,53.0
2024-07-27,2,53.3
2024-07-28,2,31.3
2024-07-29,2,44.9
2024-07-30,2,53.2
2024-07-31,2,50.6
2024-08-01,2,41.7
2024-08-02,2,56.8
2024-08-03,2,44.6
2024-08-04,2,38.2
2024-08-05,2,43.3
2024-08-06,2,43.8
2024-08-07,2,35.3
2024-08-08,2,38.7
2024-08-09,2,55.5
2024-08-10,2,42.4
2024-08-11,2,41.2
2024-08-12,2,42.4
2024-08-13,2,47.6
2024-08-14,2,39.5
2024-08-15,2,42.7
2024-08-16,2,56.0
2024-08-17,2,42.3
2024-08-18,2,35.7
2024-08-19,2,30.0
2024-08-20,2,45.0
2024-08-21,2,36.5
2024-08-22,2,35.9
2024-08-23,2,30.9
2024-08-24,2,42.1
2024-08-25,2,32.7
2024-08-26,2,37.6
2024-08-27,2,37.2
2024-08-28,2,39.8
2024-08-29,2,51.0
2024-08-30,2,36.7
2024-08-31,2,45.0
2024-09-01,2,35.3
2024-09-02,2,37.2
2024-09-03,2,40.9
2024-09-04,2,45.6
2024-09-05,2,39.9
2024-09-06,2,47.4
2024-09-07,2,51.0
2024-09-08,2,40.3
2024-09-09,2,36.6
2024-09-10,2,39.7
2024-09-11,2,40.7
2024-09-12,2,28.7
2024-09-13,2,51.5
2024-09-14,2,47.2
2024-09-15,2,44.7
2024-09-16,2,41.3
2024-09-17,2,31.4
2024-09-18,2,35.6
2024-09-19,2,40.1
2024-09-20,2,36.4
2024-09-21,2,55.3
2024-09-22,2,31.6
2024-09-23,2,51.5
2024-09-24,2,41.9
2024-09-25,2,43.9
2024-09-26,2,31.9
2024-09-27,2,43.7
2024-09-28,2,43.0
2024-09-29,2,49.6
2024-09-30,2,54.1
2024-10-01,2,52.7
2024-10-02,2,23.5
2024-10-03,2,40.9
2024-10-04,2,36.5
2024-10-05,2,46.1
2024-10-06,2,37.6
2024-10-07,2,29.0
2024-10-08,2,32.7
2024-10-09,2,45.0
2024-10-10,2,39.4
2024-10-11,2,41.6
2024-10-12,2,47.5
2024-10-13,2,33.4
2024-10-14,2,45.0
2024-10-15,2,38.3
2024-10-16,2,48.4
2024-10-17,2,27.1
2024-10-18,2,49.9
2024-10-19,2,43.8
2024-10-20,2,31.6
2024-10-21,2,33.9
2024-10-22,2,41.5
2024-10-23,2,44.9
2024-10-24,2,38.2
2024-10-25,2,46.1
2024-10-26,2,43.9
2024-10-27,2,38.0
2024-10-28,2,55.1
2024-10-29,2,46.5
2024-10-30,2,52.8
2024-10-31,2,38.8
2024-11-01,2,51.3
2024-11-02,2,47.3
2024-11-03,2,49.2
2024-11-04,2,44.0
2024-11-05,2,53.7
2024-11-06,2,43.2
2024-11-07,2,39.6
2024-11-08,2,40.6
2024-11-09,2,43.7
2024-11-10,2,47.6
2024-11-11,2,38.6
2024-11-12,2,42.9
2024-11-13,2,48.3
2024-11-14,2,51.4
2024-11-15,2,40.1
2024-11-16,2,46.5
2024-11-17,2,33.6
2024-11-18,2,43.9
2024-11-19,2,42.8
2024-11-20,2,43.9
2024-11-21,2,33.8
2024-11-22,2,45.7
2024-11-23,2,35.1
2024-11-24,2,47.7
2024-11-25,2,39.4
2024-11-26,2,38.2
2024-11-27,2,45.6
2024-11-28,2,48.2
2024-11-29,2,45.5
2024-11-30,2,50.0
2024-12-01,2,45.6
2024-12-02,2,41.1
2024-12-03,2,36.6
2024-12-04,2,38.6
2024-12-05,2,49.3
2024-12-06,2,52.1
2024-12-07,2,40.3
2024-12-08,2,40.1
2024-12-09,2,48.7
2024-12-10,2,43.9
